panneaux;bilan_periode_kWh;besoin_batterie_utilisable_kWh;batteries;capacite_nominale_batteries_kWh;capacite_utilisable_batteries_kWh;cout_panneaux_EUR;cout_batteries_EUR;cout_total_EUR
1508;588525.08312;391.129639999941;233;559.1999999999999;391.44;210607.28;104847.67;315454.95
1509;588891.18026;391.1127199999173;233;559.1999999999999;391.44;210746.94;104847.67;315594.61
1510;589257.2774;391.09579999989364;233;559.1999999999999;391.44;210886.6;104847.67;315734.27
1511;589623.37454;391.0788799999864;233;559.1999999999999;391.44;211026.26;104847.67;315873.93
1512;589989.47168;391.0619599999627;233;559.1999999999999;391.44;211165.91999999998;104847.67;316013.58999999997
1513;590355.5688199999;391.04503999993904;233;559.1999999999999;391.44;211305.58;104847.67;316153.25
1514;590721.66596;391.02811999991536;233;559.1999999999999;391.44;211445.24;104847.67;316292.91
1515;591087.7631;391.0111999998917;233;559.1999999999999;391.44;211584.9;104847.67;316432.57
1516;591453.8602400001;390.9942799999262;233;559.1999999999999;391.44;211724.56;104847.67;316572.23
1517;591819.95738;390.97735999996075;233;559.1999999999999;391.44;211864.22;104847.67;316711.89
1518;592186.05452;390.9604399999371;233;559.1999999999999;391.44;212003.88;104847.67;316851.55
1519;592552.15166;390.9435199999716;233;559.1999999999999;391.44;212143.54;104847.67;316991.21
1520;592918.2488;390.92660000000615;233;559.1999999999999;391.44;212283.19999999998;104847.67;317130.87
1521;593284.34594;390.90967999992426;233;559.1999999999999;391.44;212422.86;104847.67;317270.52999999997
1522;593650.4430799999;390.8927599999588;233;559.1999999999999;391.44;212562.52;104847.67;317410.19
1523;594016.54022;390.8758399998769;233;559.1999999999999;391.44;212702.18;104847.67;317549.85
1524;594382.63736;390.85891999991145;233;559.1999999999999;391.44;212841.84;104847.67;317689.51
1525;594748.7345;390.8420000000624;233;559.1999999999999;391.44;212981.5;104847.67;317829.17
1526;595114.83164;390.8250799999805;233;559.1999999999999;391.44;213121.16;104847.67;317968.83
1527;595480.92878;390.80816000001505;233;559.1999999999999;391.44;213260.82;104847.67;318108.49
1528;595847.0259199999;390.79123999993317;233;559.1999999999999;391.44;213400.47999999998;104847.67;318248.14999999997
1529;596213.1230599999;390.7743199999677;233;559.1999999999999;391.44;213540.13999999998;104847.67;318387.81
1530;596579.2202;390.75740000000224;233;559.1999999999999;391.44;213679.8;104847.67;318527.47
1531;596945.3173400001;390.74047999992035;233;559.1999999999999;391.44;213819.46;104847.67;318667.13
1532;597311.41448;390.7235599999549;233;559.1999999999999;391.44;213959.12;104847.67;318806.79
1533;597677.51162;390.706639999873;233;559.1999999999999;391.44;214098.78;104847.67;318946.45
1534;598043.60876;390.68971999990754;233;559.1999999999999;391.44;214238.44;104847.67;319086.11
1535;598409.7059000001;390.6728000000585;233;559.1999999999999;391.44;214378.1;104847.67;319225.77
1536;598775.80304;390.6558799999766;233;559.1999999999999;391.44;214517.76;104847.67;319365.43
1537;599141.9001800001;390.63896000001114;233;559.1999999999999;391.44;214657.41999999998;104847.67;319505.08999999997
1538;599507.9973200001;390.6220400000457;233;559.1999999999999;391.44;214797.08;104847.67;319644.75
1539;599874.09446;390.6051199999638;233;559.1999999999999;391.44;214936.74;104847.67;319784.41
1540;600240.1916;390.5881999999983;233;559.1999999999999;391.44;215076.4;104847.67;319924.07
1541;600606.28874;390.57127999991644;233;559.1999999999999;391.44;215216.06;104847.67;320063.73
1542;600972.38588;390.554359999951;233;559.1999999999999;391.44;215355.72;104847.67;320203.39
1543;601338.4830199999;390.5374399999855;233;559.1999999999999;391.44;215495.38;104847.67;320343.05
1544;601704.58016;390.5205199999036;233;559.1999999999999;391.44;215635.04;104847.67;320482.71
1545;602070.6773;390.50359999993816;233;559.1999999999999;391.44;215774.69999999998;104847.67;320622.37
1546;602436.7744400001;390.4866799999727;233;559.1999999999999;391.44;215914.36;104847.67;320762.02999999997
1547;602802.87158;390.4697600000072;233;559.1999999999999;391.44;216054.02;104847.67;320901.69
1548;603168.96872;390.45284000004176;233;559.1999999999999;391.44;216193.68;104847.67;321041.35
1549;603535.06586;390.4359199999599;233;559.1999999999999;391.44;216333.34;104847.67;321181.01
1550;603901.163;390.4189999999944;233;559.1999999999999;391.44;216473.0;104847.67;321320.67
1551;604267.26014;390.40207999991253;233;559.1999999999999;391.44;216612.66;104847.67;321460.33
1552;604633.35728;390.38515999994706;233;559.1999999999999;391.44;216752.32;104847.67;321599.99
1553;604999.4544200001;390.3682399999816;233;559.1999999999999;391.44;216891.97999999998;104847.67;321739.64999999997
1554;605365.55156;390.3513199998997;233;559.1999999999999;391.44;217031.63999999998;104847.67;321879.31
1555;605731.6487;390.33440000005066;233;559.1999999999999;391.44;217171.3;104847.67;322018.97
1556;606097.74584;390.3174799999688;233;559.1999999999999;391.44;217310.96;104847.67;322158.63
1557;606463.84298;390.30056000011973;233;559.1999999999999;391.44;217450.62;104847.67;322298.29
1558;606829.9401199999;390.28364000015426;233;559.1999999999999;391.44;217590.28;104847.67;322437.95
1559;607196.03726;390.2667200000724;233;559.1999999999999;391.44;217729.94;104847.67;322577.61
1560;607562.1344;390.2498000001069;233;559.1999999999999;391.44;217869.6;104847.67;322717.27
1561;607928.2315400001;390.23288000002503;233;559.1999999999999;391.44;218009.25999999998;104847.67;322856.93
1562;608294.32868;390.21596000005957;233;559.1999999999999;391.44;218148.91999999998;104847.67;322996.58999999997
1563;608660.42582;390.1990400000941;233;559.1999999999999;391.44;218288.58;104847.67;323136.25
1564;609026.52296;390.1821200000122;233;559.1999999999999;391.44;218428.24;104847.67;323275.91
1565;609392.6201;390.16520000004675;233;559.1999999999999;391.44;218567.9;104847.67;323415.57
1566;609758.71724;390.14827999996487;233;559.1999999999999;391.44;218707.56;104847.67;323555.23
1567;610124.81438;390.1313600001158;233;559.1999999999999;391.44;218847.22;104847.67;323694.89
1568;610490.91152;390.11444000015035;233;559.1999999999999;391.44;218986.88;104847.67;323834.55
1569;610857.0086599999;390.09752000006847;233;559.1999999999999;391.44;219126.54;104847.67;323974.21
1570;611223.1058;390.080600000103;233;559.1999999999999;391.44;219266.19999999998;104847.67;324113.87
1571;611589.20294;390.0636800000211;233;559.1999999999999;391.44;219405.86;104847.67;324253.52999999997
1572;611955.30008;390.04676000005566;233;559.1999999999999;391.44;219545.52;104847.67;324393.19
1573;612321.39722;390.0298400000902;233;559.1999999999999;391.44;219685.18;104847.67;324532.85
1574;612687.49436;390.0129200000083;233;559.1999999999999;391.44;219824.84;104847.67;324672.51
1575;613053.5915;389.99600000004284;233;559.1999999999999;391.44;219964.5;104847.67;324812.17
1576;613419.6886400001;389.97907999996096;233;559.1999999999999;391.44;220104.16;104847.67;324951.83
1577;613785.78578;389.9621599999955;233;559.1999999999999;391.44;220243.82;104847.67;325091.49
1578;614151.88292;389.94524000014644;233;559.1999999999999;391.44;220383.47999999998;104847.67;325231.14999999997
1579;614517.98006;389.92832000006456;233;559.1999999999999;391.44;220523.13999999998;104847.67;325370.81
1580;614884.0772;389.9114000000991;233;559.1999999999999;391.44;220662.8;104847.67;325510.47
1581;615250.17434;389.8944800000172;233;559.1999999999999;391.44;220802.46;104847.67;325650.13
1582;615616.27148;389.87756000005174;233;559.1999999999999;391.44;220942.12;104847.67;325789.79
1583;615982.3686200001;389.8606400000863;233;559.1999999999999;391.44;221081.78;104847.67;325929.45
1584;616348.46576;389.8437200000044;233;559.1999999999999;391.44;221221.44;104847.67;326069.11
1585;616714.5629;389.82680000003893;233;559.1999999999999;391.44;221361.1;104847.67;326208.77
1586;617080.66004;389.80987999995705;233;559.1999999999999;391.44;221500.75999999998;104847.67;326348.43
1587;617446.7571800001;389.7929599999916;233;559.1999999999999;391.44;221640.41999999998;104847.67;326488.08999999997
1588;617812.8543199999;389.7760400000261;233;559.1999999999999;391.44;221780.08;104847.67;326627.75
1589;618178.95146;389.75912000006065;232;556.8;389.76;221919.74;104397.68000000001;326317.42
1590;618545.0486;389.7422000000952;232;556.8;389.76;222059.4;104397.68000000001;326457.08
1591;618911.14574;389.7252800000133;232;556.8;389.76;222199.06;104397.68000000001;326596.74
1592;619277.24288;389.70836000004783;232;556.8;389.76;222338.72;104397.68000000001;326736.4
1593;619643.34002;389.69144000008237;232;556.8;389.76;222478.38;104397.68000000001;326876.06
1594;620009.43716;389.6745200000005;232;556.8;389.76;222618.04;104397.68000000001;327015.72000000003
1595;620375.5342999999;389.657600000035;232;556.8;389.76;222757.69999999998;104397.68000000001;327155.38
1596;620741.6314399999;389.64067999995314;232;556.8;389.76;222897.36;104397.68000000001;327295.04
1597;621107.72858;389.62375999998767;232;556.8;389.76;223037.02;104397.68000000001;327434.7
1598;621473.82572;389.6068400000222;232;556.8;389.76;223176.68;104397.68000000001;327574.36
1599;621839.92286;389.58992000005674;232;556.8;389.76;223316.34;104397.68000000001;327714.02
1600;622206.02;389.57300000009127;232;556.8;389.76;223456.0;104397.68000000001;327853.68
1601;622572.11714;389.5560800000094;232;556.8;389.76;223595.66;104397.68000000001;327993.34
1602;622938.21428;389.5391600000439;232;556.8;389.76;223735.32;104397.68000000001;328133.0
1603;623304.3114199999;389.52224000007845;232;556.8;389.76;223874.97999999998;104397.68000000001;328272.66
1604;623670.4085600001;389.5053199999966;232;556.8;389.76;224014.63999999998;104397.68000000001;328412.32
1605;624036.5057000001;389.4884000000311;232;556.8;389.76;224154.3;104397.68000000001;328551.98
1606;624402.6028400001;389.4714799999492;232;556.8;389.76;224293.96;104397.68000000001;328691.64
1607;624768.69998;389.45455999998376;232;556.8;389.76;224433.62;104397.68000000001;328831.3
1608;625134.79712;389.4376400000183;232;556.8;389.76;224573.28;104397.68000000001;328970.96
1609;625500.89426;389.4207199999364;232;556.8;389.76;224712.94;104397.68000000001;329110.62
1610;625866.9914;389.40380000008736;232;556.8;389.76;224852.6;104397.68000000001;329250.28
1611;626233.0885399999;389.3868800000055;232;556.8;389.76;224992.25999999998;104397.68000000001;329389.94
1612;626599.1856799999;389.36996000004;232;556.8;389.76;225131.91999999998;104397.68000000001;329529.6
1613;626965.2828200001;389.35304000007454;232;556.8;389.76;225271.58;104397.68000000001;329669.26
1614;627331.37996;389.33611999999266;232;556.8;389.76;225411.24;104397.68000000001;329808.92
1615;627697.4771;389.3192000000272;232;556.8;389.76;225550.9;104397.68000000001;329948.58
1616;628063.57424;389.3022799999453;232;556.8;389.76;225690.56;104397.68000000001;330088.24
1617;628429.67138;389.28535999997985;232;556.8;389.76;225830.22;104397.68000000001;330227.9
1618;628795.7685199999;389.2684400000144;232;556.8;389.76;225969.88;104397.68000000001;330367.56
1619;629161.86566;389.2515199999325;232;556.8;389.76;226109.54;104397.68000000001;330507.22000000003
1620;629527.9628;389.23459999996703;232;556.8;389.76;226249.19999999998;104397.68000000001;330646.88
1621;629894.0599400001;389.21768000000156;232;556.8;389.76;226388.86;104397.68000000001;330786.54
1622;630260.15708;389.2007600000361;232;556.8;389.76;226528.52;104397.68000000001;330926.2
1623;630626.25422;389.18384000007063;232;556.8;389.76;226668.18;104397.68000000001;331065.86
1624;630992.35136;389.16691999998875;232;556.8;389.76;226807.84;104397.68000000001;331205.52
1625;631358.4484999999;389.1500000000233;232;556.8;389.76;226947.5;104397.68000000001;331345.18
1626;631724.5456399999;389.1330799999414;232;556.8;389.76;227087.16;104397.68000000001;331484.84
1627;632090.6427800001;389.11615999997593;232;556.8;389.76;227226.82;104397.68000000001;331624.5
1628;632456.7399200001;389.09924000001047;232;556.8;389.76;227366.47999999998;104397.68000000001;331764.16
1629;632822.83706;389.0823199999286;232;556.8;389.76;227506.13999999998;104397.68000000001;331903.82
1630;633188.9342;389.0653999999631;232;556.8;389.76;227645.8;104397.68000000001;332043.48
1631;633555.03134;389.0499800000107;232;556.8;389.76;227785.46;104397.68000000001;332183.14
1632;633921.12848;389.04656000004616;232;556.8;389.76;227925.12;104397.68000000001;332322.8
1633;634287.22562;389.0431400000816;232;556.8;389.76;228064.78;104397.68000000001;332462.46
1634;634653.32276;389.03972000000067;232;556.8;389.76;228204.44;104397.68000000001;332602.12
1635;635019.4199;389.03630000003614;232;556.8;389.76;228344.1;104397.68000000001;332741.78
1636;635385.51704;389.0328799999552;232;556.8;389.76;228483.75999999998;104397.68000000001;332881.44
1637;635751.61418;389.02945999999065;232;556.8;389.76;228623.41999999998;104397.68000000001;333021.1
1638;636117.71132;389.0260400000261;232;556.8;389.76;228763.08;104397.68000000001;333160.76
1639;636483.80846;389.02261999994516;232;556.8;389.76;228902.74;104397.68000000001;333300.42
1640;636849.9055999999;389.01919999998063;232;556.8;389.76;229042.4;104397.68000000001;333440.08
1641;637216.0027399999;389.0157799998997;232;556.8;389.76;229182.06;104397.68000000001;333579.74
1642;637582.09988;389.01236000005156;232;556.8;389.76;229321.72;104397.68000000001;333719.4
1643;637948.19702;389.008940000087;232;556.8;389.76;229461.38;104397.68000000001;333859.06
1644;638314.2941599999;389.0055200000061;232;556.8;389.76;229601.04;104397.68000000001;333998.72000000003
1645;638680.3913;389.00210000004154;232;556.8;389.76;229740.69999999998;104397.68000000001;334138.38
1646;639046.48844;388.9986799999606;232;556.8;389.76;229880.36;104397.68000000001;334278.04
1647;639412.5855800001;388.99525999999605;232;556.8;389.76;230020.02;104397.68000000001;334417.7
1648;639778.6827199999;388.9918400000315;232;556.8;389.76;230159.68;104397.68000000001;334557.36
1649;640144.77986;388.98841999995057;232;556.8;389.76;230299.34;104397.68000000001;334697.02
1650;640510.877;388.98499999998603;232;556.8;389.76;230439.0;104397.68000000001;334836.68
1651;640876.97414;388.9815799999051;232;556.8;389.76;230578.66;104397.68000000001;334976.34
1652;641243.07128;388.97815999994054;232;556.8;389.76;230718.32;104397.68000000001;335116.0
1653;641609.16842;388.9747400000924;232;556.8;389.76;230857.97999999998;104397.68000000001;335255.66
1654;641975.26556;388.9713200000115;232;556.8;389.76;230997.63999999998;104397.68000000001;335395.32
1655;642341.3626999999;388.96790000004694;232;556.8;389.76;231137.3;104397.68000000001;335534.98
1656;642707.45984;388.964479999966;232;556.8;389.76;231276.96;104397.68000000001;335674.64
1657;643073.55698;388.96106000000145;232;556.8;389.76;231416.62;104397.68000000001;335814.3
1658;643439.65412;388.9576400000369;232;556.8;389.76;231556.28;104397.68000000001;335953.96
1659;643805.7512599999;388.95421999995597;232;556.8;389.76;231695.94;104397.68000000001;336093.62
1660;644171.8484;388.95079999999143;232;556.8;389.76;231835.6;104397.68000000001;336233.28
1661;644537.94554;388.9473799999105;232;556.8;389.76;231975.25999999998;104397.68000000001;336372.94
1662;644904.04268;388.94395999994595;232;556.8;389.76;232114.91999999998;104397.68000000001;336512.6
1663;645270.13982;388.9405400000978;232;556.8;389.76;232254.58;104397.68000000001;336652.26
1664;645636.23696;388.9371200000169;232;556.8;389.76;232394.24;104397.68000000001;336791.92
1665;646002.3341;388.93370000005234;232;556.8;389.76;232533.9;104397.68000000001;336931.58
1666;646368.4312400001;388.9302800000878;232;556.8;389.76;232673.56;104397.68000000001;337071.24
1667;646734.52838;388.92686000000685;232;556.8;389.76;232813.22;104397.68000000001;337210.9
1668;647100.62552;388.9234400000423;232;556.8;389.76;232952.88;104397.68000000001;337350.56
1669;647466.72266;388.92001999996137;232;556.8;389.76;233092.54;104397.68000000001;337490.22000000003
1670;647832.8198;388.91659999999683;232;556.8;389.76;233232.19999999998;104397.68000000001;337629.88
1671;648198.9169399999;388.9131800000323;232;556.8;389.76;233371.86;104397.68000000001;337769.54
1672;648565.01408;388.90975999995135;232;556.8;389.76;233511.52;104397.68000000001;337909.2
1673;648931.11122;388.9063399999868;232;556.8;389.76;233651.18;104397.68000000001;338048.86
1674;649297.20836;388.9029200000223;232;556.8;389.76;233790.84;104397.68000000001;338188.52
1675;649663.3055;388.89950000005774;232;556.8;389.76;233930.5;104397.68000000001;338328.18
1676;650029.40264;388.8960800000932;232;556.8;389.76;234070.16;104397.68000000001;338467.84
1677;650395.49978;388.89266000001226;232;556.8;389.76;234209.82;104397.68000000001;338607.5
1678;650761.5969199999;388.8892400000477;232;556.8;389.76;234349.47999999998;104397.68000000001;338747.16
1679;651127.6940599999;388.88581999996677;232;556.8;389.76;234489.13999999998;104397.68000000001;338886.82
1680;651493.7912000001;388.88240000000224;232;556.8;389.76;234628.8;104397.68000000001;339026.48
1681;651859.8883400001;388.8789800000377;232;556.8;389.76;234768.46;104397.68000000001;339166.14
1682;652225.98548;388.87555999995675;232;556.8;389.76;234908.12;104397.68000000001;339305.8
1683;652592.08262;388.8721399999922;232;556.8;389.76;235047.78;104397.68000000001;339445.46
1684;652958.17976;388.86871999991126;232;556.8;389.76;235187.44;104397.68000000001;339585.12
1685;653324.2768999999;388.86530000006314;232;556.8;389.76;235327.1;104397.68000000001;339724.78
1686;653690.37404;388.8618800000986;232;556.8;389.76;235466.75999999998;104397.68000000001;339864.44
1687;654056.4711800001;388.85846000001766;232;556.8;389.76;235606.41999999998;104397.68000000001;340004.1
1688;654422.5683200001;388.8550400000531;232;556.8;389.76;235746.08;104397.68000000001;340143.76
1689;654788.66546;388.8516199999722;232;556.8;389.76;235885.74;104397.68000000001;340283.42
1690;655154.7626;388.84820000000764;232;556.8;389.76;236025.4;104397.68000000001;340423.08
1691;655520.85974;388.8447800000431;232;556.8;389.76;236165.06;104397.68000000001;340562.74
1692;655886.95688;388.84135999996215;232;556.8;389.76;236304.72;104397.68000000001;340702.4
1693;656253.0540199999;388.8379399999976;232;556.8;389.76;236444.38;104397.68000000001;340842.06
1694;656619.15116;388.83451999991667;232;556.8;389.76;236584.04;104397.68000000001;340981.72000000003
1695;656985.2483;388.83110000006855;232;556.8;389.76;236723.69999999998;104397.68000000001;341121.38
1696;657351.34544;388.827680000104;232;556.8;389.76;236863.36;104397.68000000001;341261.04
1697;657717.44258;388.82426000002306;232;556.8;389.76;237003.02;104397.68000000001;341400.7
1698;658083.53972;388.8208400000585;232;556.8;389.76;237142.68;104397.68000000001;341540.36
1699;658449.63686;388.8174199999776;232;556.8;389.76;237282.34;104397.68000000001;341680.02
1700;658815.7339999999;388.81400000001304;232;556.8;389.76;237422.0;104397.68000000001;341819.68
1701;659181.8311399999;388.8105800000485;232;556.8;389.76;237561.66;104397.68000000001;341959.34
1702;659547.9282800001;388.80715999996755;232;556.8;389.76;237701.32;104397.68000000001;342099.0
1703;659914.0254200001;388.803740000003;232;556.8;389.76;237840.97999999998;104397.68000000001;342238.66
1704;660280.12256;388.80031999992207;232;556.8;389.76;237980.63999999998;104397.68000000001;342378.32
1705;660646.2197;388.79689999995753;232;556.8;389.76;238120.3;104397.68000000001;342517.98
1706;661012.31684;388.7934800001094;232;556.8;389.76;238259.96;104397.68000000001;342657.64
1707;661378.4139800001;388.79006000002846;232;556.8;389.76;238399.62;104397.68000000001;342797.3
1708;661744.5111199999;388.7866400000639;232;556.8;389.76;238539.28;104397.68000000001;342936.96
1709;662110.6082599999;388.783219999983;232;556.8;389.76;238678.94;104397.68000000001;343076.62
1710;662476.7054000001;388.77980000001844;232;556.8;389.76;238818.6;104397.68000000001;343216.28
1711;662842.8025400001;388.7763800000539;232;556.8;389.76;238958.25999999998;104397.68000000001;343355.94
1712;663208.89968;388.77295999997295;232;556.8;389.76;239097.91999999998;104397.68000000001;343495.6
1713;663574.99682;388.7695400000084;232;556.8;389.76;239237.58;104397.68000000001;343635.26
1714;663941.09396;388.76611999992747;232;556.8;389.76;239377.24;104397.68000000001;343774.92
1715;664307.1910999999;388.76269999996293;232;556.8;389.76;239516.9;104397.68000000001;343914.58
1716;664673.2882399999;388.7592799999984;232;556.8;389.76;239656.56;104397.68000000001;344054.24
1717;665039.3853800001;388.75586000003386;232;556.8;389.76;239796.22;104397.68000000001;344193.9
1718;665405.48252;388.7524400000693;232;556.8;389.76;239935.88;104397.68000000001;344333.56
1719;665771.57966;388.7490199999884;232;556.8;389.76;240075.54;104397.68000000001;344473.22000000003
1720;666137.6768;388.74560000002384;232;556.8;389.76;240215.19999999998;104397.68000000001;344612.88
1721;666503.77394;388.7421800000593;232;556.8;389.76;240354.86;104397.68000000001;344752.54
1722;666869.8710800001;388.73875999997836;232;556.8;389.76;240494.52;104397.68000000001;344892.2
1723;667235.96822;388.7353400000138;232;556.8;389.76;240634.18;104397.68000000001;345031.86
1724;667602.06536;388.73191999993287;232;556.8;389.76;240773.84;104397.68000000001;345171.52
1725;667968.1625000001;388.72849999996834;232;556.8;389.76;240913.5;104397.68000000001;345311.18
1726;668334.25964;388.7250800000038;232;556.8;389.76;241053.16;104397.68000000001;345450.84
1727;668700.35678;388.72166000003926;232;556.8;389.76;241192.82;104397.68000000001;345590.5
1728;669066.45392;388.71824000007473;232;556.8;389.76;241332.47999999998;104397.68000000001;345730.16
1729;669432.55106;388.7148199999938;232;556.8;389.76;241472.13999999998;104397.68000000001;345869.82
1730;669798.6481999999;388.71140000002924;232;556.8;389.76;241611.8;104397.68000000001;346009.48
1731;670164.74534;388.7079800000647;232;556.8;389.76;241751.46;104397.68000000001;346149.14
1732;670530.84248;388.70455999998376;232;556.8;389.76;241891.12;104397.68000000001;346288.8
1733;670896.93962;388.7011400000192;232;556.8;389.76;242030.78;104397.68000000001;346428.46
1734;671263.0367599999;388.6977199999383;232;556.8;389.76;242170.44;104397.68000000001;346568.12
1735;671629.1339;388.69429999997374;232;556.8;389.76;242310.1;104397.68000000001;346707.78
1736;671995.23104;388.6908800000092;232;556.8;389.76;242449.75999999998;104397.68000000001;346847.44
1737;672361.3281800001;388.68745999992825;232;556.8;389.76;242589.41999999998;104397.68000000001;346987.1
1738;672727.42532;388.68404000008013;232;556.8;389.76;242729.08;104397.68000000001;347126.76
1739;673093.52246;388.6806199999992;232;556.8;389.76;242868.74;104397.68000000001;347266.42
1740;673459.6196;388.67720000003465;232;556.8;389.76;243008.4;104397.68000000001;347406.08
1741;673825.7167400001;388.6737800000701;232;556.8;389.76;243148.06;104397.68000000001;347545.74
1742;674191.81388;388.67035999998916;232;556.8;389.76;243287.72;104397.68000000001;347685.4
1743;674557.91102;388.6669400000246;232;556.8;389.76;243427.38;104397.68000000001;347825.06
1744;674924.00816;388.6635199999437;232;556.8;389.76;243567.04;104397.68000000001;347964.72000000003
1745;675290.1053;388.66009999997914;232;556.8;389.76;243706.69999999998;104397.68000000001;348104.38
1746;675656.20244;388.6566800000146;232;556.8;389.76;243846.36;104397.68000000001;348244.04
1747;676022.29958;388.65325999993365;232;556.8;389.76;243986.02;104397.68000000001;348383.7
1748;676388.39672;388.6498399999691;232;556.8;389.76;244125.68;104397.68000000001;348523.36
1749;676754.49386;388.6464200000046;232;556.8;389.76;244265.34;104397.68000000001;348663.02
1750;677120.591;388.64300000004005;232;556.8;389.76;244405.0;104397.68000000001;348802.68
1751;677486.68814;388.6395800000755;232;556.8;389.76;244544.66;104397.68000000001;348942.34
1752;677852.7852800001;388.63615999999456;232;556.8;389.76;244684.32;104397.68000000001;349082.0
1753;678218.8824199999;388.63274000003;232;556.8;389.76;244823.97999999998;104397.68000000001;349221.66
1754;678584.97956;388.6293199999491;232;556.8;389.76;244963.63999999998;104397.68000000001;349361.32
1755;678951.0767;388.62589999998454;232;556.8;389.76;245103.3;104397.68000000001;349500.98
1756;679317.1738400001;388.62248000002;232;556.8;389.76;245242.96;104397.68000000001;349640.64
1757;679683.27098;388.61905999993905;232;556.8;389.76;245382.62;104397.68000000001;349780.3
1758;680049.36812;388.6156399999745;232;556.8;389.76;245522.28;104397.68000000001;349919.96
1759;680415.46526;388.61222000001;232;556.8;389.76;245661.94;104397.68000000001;350059.62
1760;680781.5623999999;388.60880000004545;232;556.8;389.76;245801.6;104397.68000000001;350199.28
1761;681147.65954;388.6053800000809;232;556.8;389.76;245941.25999999998;104397.68000000001;350338.94
1762;681513.7566800001;388.60195999999996;232;556.8;389.76;246080.91999999998;104397.68000000001;350478.6
1763;681879.8538200001;388.5985400000354;232;556.8;389.76;246220.58;104397.68000000001;350618.26
1764;682245.95096;388.5951199999545;232;556.8;389.76;246360.24;104397.68000000001;350757.92
1765;682612.0481;388.59169999998994;232;556.8;389.76;246499.9;104397.68000000001;350897.58
1766;682978.14524;388.5882800000254;232;556.8;389.76;246639.56;104397.68000000001;351037.24
1767;683344.24238;388.58485999994446;232;556.8;389.76;246779.22;104397.68000000001;351176.9
1768;683710.3395199999;388.5814399999799;232;556.8;389.76;246918.88;104397.68000000001;351316.56
1769;684076.4366599999;388.57801999989897;232;556.8;389.76;247058.54;104397.68000000001;351456.22000000003
1770;684442.5338000001;388.57460000005085;232;556.8;389.76;247198.19999999998;104397.68000000001;351595.88
1771;684808.6309400001;388.5711800000863;232;556.8;389.76;247337.86;104397.68000000001;351735.54
1772;685174.72808;388.56776000000536;232;556.8;389.76;247477.52;104397.68000000001;351875.2
1773;685540.82522;388.56434000004083;232;556.8;389.76;247617.18;104397.68000000001;352014.86
1774;685906.92236;388.5609199999599;232;556.8;389.76;247756.84;104397.68000000001;352154.52
1775;686273.0194999999;388.55749999999534;232;556.8;389.76;247896.5;104397.68000000001;352294.18
1776;686639.11664;388.5540800000308;232;556.8;389.76;248036.16;104397.68000000001;352433.84
1777;687005.2137800001;388.55065999994986;232;556.8;389.76;248175.82;104397.68000000001;352573.5
1778;687371.3109200001;388.5472399999853;232;556.8;389.76;248315.47999999998;104397.68000000001;352713.16
1779;687737.40806;388.5438199999044;232;556.8;389.76;248455.13999999998;104397.68000000001;352852.82
1780;688103.5052;388.54039999993984;232;556.8;389.76;248594.8;104397.68000000001;352992.48
1781;688469.60234;388.5369800000917;232;556.8;389.76;248734.46;104397.68000000001;353132.14
1782;688835.69948;388.53356000001077;232;556.8;389.76;248874.12;104397.68000000001;353271.8
1783;689201.7966199999;388.53014000004623;232;556.8;389.76;249013.78;104397.68000000001;353411.46
1784;689567.89376;388.5267199999653;232;556.8;389.76;249153.44;104397.68000000001;353551.12
1785;689933.9909;388.52330000000075;232;556.8;389.76;249293.1;104397.68000000001;353690.78
1786;690300.0880400001;388.5198800000362;232;556.8;389.76;249432.75999999998;104397.68000000001;353830.44
1787;690666.18518;388.51645999995526;232;556.8;389.76;249572.41999999998;104397.68000000001;353970.1
1788;691032.28232;388.5130399999907;232;556.8;389.76;249712.08;104397.68000000001;354109.76
1789;691398.37946;388.5096200000262;232;556.8;389.76;249851.74;104397.68000000001;354249.42
1790;691764.4766;388.50619999994524;232;556.8;389.76;249991.4;104397.68000000001;354389.08
1791;692130.5737399999;388.5027800000971;232;556.8;389.76;250131.06;104397.68000000001;354528.74
1792;692496.67088;388.49936000001617;232;556.8;389.76;250270.72;104397.68000000001;354668.4
1793;692862.76802;388.49594000005163;232;556.8;389.76;250410.38;104397.68000000001;354808.06
1794;693228.86516;388.4925200000871;232;556.8;389.76;250550.04;104397.68000000001;354947.72000000003
1795;693594.9623;388.48910000000615;232;556.8;389.76;250689.69999999998;104397.68000000001;355087.38
1796;693961.05944;388.4856800000416;232;556.8;389.76;250829.36;104397.68000000001;355227.04
1797;694327.15658;388.48225999996066;232;556.8;389.76;250969.02;104397.68000000001;355366.7
1798;694693.25372;388.4788399999961;232;556.8;389.76;251108.68;104397.68000000001;355506.36
1799;695059.35086;388.4754200000316;232;556.8;389.76;251248.34;104397.68000000001;355646.02
1800;695425.448;388.47199999995064;232;556.8;389.76;251388.0;104397.68000000001;355785.68
1801;695791.5451400001;388.4685799999861;232;556.8;389.76;251527.66;104397.68000000001;355925.34
1802;696157.64228;388.46516000002157;232;556.8;389.76;251667.32;104397.68000000001;356065.0
1803;696523.73942;388.46174000005703;232;556.8;389.76;251806.97999999998;104397.68000000001;356204.66
1804;696889.83656;388.4583200000925;232;556.8;389.76;251946.63999999998;104397.68000000001;356344.32
1805;697255.9336999999;388.45490000001155;232;556.8;389.76;252086.3;104397.68000000001;356483.98
