date_heure;Puissance Consume (kW);col 1 ;Vitesse du Vent (ms);col 2 ;power_kW_calculated Eolienne2;irradiance direct;irradiance difuse;irradiance total ;Puissance PV kW
22/03/2019 10:00;50;3514;3,514;13598;13,598;0,745;0,081;0,826;0,14868
22/03/2019 11:00;45;3471;3,471;13297;13,297;0,885;0,086;0,971;0,17478
22/03/2019 12:00;40;3565;3,565;13955;13,955;0,951;0,089;1,04;0,1872
22/03/2019 13:00;35;3655;3,655;14585;14,585;0,94;0,088;1,028;0,18504
22/03/2019 14:00;36;3661;3,661;14627;14,627;0,847;0,085;0,932;0,16776
22/03/2019 15:00;36;3599;3,599;14193;14,193;0,683;0,079;0,762;0,13716
22/03/2019 16:00;36;3540;3,54;13780;13,78;0,462;0,071;0,533;0,09594
22/03/2019 17:00;35;3443;3,443;13101;13,101;0,212;0,061;0,273;0,04914
22/03/2019 18:00;40;3440;3,44;13080;13,08;0,027;0,023;0,05;0,009
22/03/2019 19:00;47;3369;3,369;12583;12,583;0;0;0;0
22/03/2019 20:00;50;3618;3,618;14326;14,326;0;0;0;0
22/03/2019 21:00;47;3942;3,942;16594;16,594;0;0;0;0
22/03/2019 22:00;40;3993;3,993;16951;16,951;0;0;0;0
22/03/2019 23:00;35;3892;3,892;16244;16,244;0;0;0;0
23/03/2019 00:00;28;3939;3,939;16573;16,573;0;0;0;0
23/03/2019 01:00;30;4240;4,24;18920;18,92;0;0;0;0
23/03/2019 02:00;30;4749;4,749;22992;22,992;0;0;0;0
23/03/2019 03:00;30;5234;5,234;27106;27,106;0;0;0;0
23/03/2019 04:00;30;5589;5,589;30301;30,301;0;0;0;0
23/03/2019 05:00;30;5839;5,839;32551;32,551;0;0;0;0
23/03/2019 06:00;33;6060;6,06;34900;34,9;0;0,002;0,002;0,00036
23/03/2019 07:00;35;6121;6,121;35815;35,815;0,074;0,044;0,118;0,02124
23/03/2019 08:00;40;5606;5,606;30454;30,454;0,298;0,067;0,365;0,0657
23/03/2019 09:00;45;5128;5,128;26152;26,152;0,517;0,082;0,599;0,10782
23/03/2019 10:00;50;5150;5,15;26350;26,35;0,689;0,097;0,786;0,14148
23/03/2019 11:00;45;4960;4,96;24680;24,68;0,778;0,114;0,892;0,16056
23/03/2019 12:00;40;4868;4,868;23944;23,944;0,762;0,137;0,899;0,16182
23/03/2019 13:00;35;4875;4,875;24000;24;0,692;0,152;0,844;0,15192
23/03/2019 14:00;36;4944;4,944;24552;24,552;0,608;0,148;0,756;0,13608
23/03/2019 15:00;36;5011;5,011;25099;25,099;0,543;0,118;0,661;0,11898
23/03/2019 16:00;36;4976;4,976;24808;24,808;0,421;0,086;0,507;0,09126
23/03/2019 17:00;35;4658;4,658;22264;22,264;0,211;0,064;0,275;0,0495
23/03/2019 18:00;40;4882;4,882;24056;24,056;0,027;0,025;0,052;0,00936
23/03/2019 19:00;47;5320;5,32;27880;27,88;0;0;0;0
23/03/2019 20:00;50;5655;5,655;30895;30,895;0;0;0;0
23/03/2019 21:00;47;5748;5,748;31732;31,732;0;0;0;0
23/03/2019 22:00;40;5599;5,599;30391;30,391;0;0;0;0
23/03/2019 23:00;35;5369;5,369;28321;28,321;0;0;0;0
24/03/2019 00:00;28;5069;5,069;25621;25,621;0;0;0;0
24/03/2019 01:00;30;4936;4,936;24488;24,488;0;0;0;0
24/03/2019 02:00;30;5036;5,036;25324;25,324;0;0;0;0
24/03/2019 03:00;30;5171;5,171;26539;26,539;0;0;0;0
24/03/2019 04:00;30;5217;5,217;26953;26,953;0;0;0;0
24/03/2019 05:00;30;5275;5,275;27475;27,475;0;0;0;0
24/03/2019 06:00;33;5346;5,346;28114;28,114;0;0,002;0,002;0,00036
24/03/2019 07:00;35;5323;5,323;27907;27,907;0,049;0,051;0,1;0,018
24/03/2019 08:00;40;4849;4,849;23792;23,792;0,267;0,076;0,343;0,06174
24/03/2019 09:00;45;4443;4,443;20544;20,544;0,533;0,078;0,611;0,10998
