"local_time";"wind_electricity_kW";"wind_speed_m_s";"solar_electricity_kW";"solar_electricity_W";"consommation_kW";"solar_1136_panneaux_kWh";"bilan_horaire_kWh";"energie_stockee_batteries_kWh";"etat_batterie_pct";"energie_non_servie_kWh";"energie_ecretee_kWh"
"17/11/2019 12:00";"15.19";"5290";"20.562";"356";"35";"80.546317";"60.736317";"1610.872972";"64.05";"0";"0"
"17/11/2019 13:00";"13.514";"5105";"19.465";"337";"36";"76.249103";"53.763103";"1664.636076";"66.18";"0";"0"
"17/11/2019 14:00";"10.687";"4747";"16.067";"278";"36";"62.938317";"37.625317";"1702.261393";"67.68";"0";"0"
"17/11/2019 15:00";"6.108";"4036";"11.135";"193";"36";"43.618483";"13.726483";"1715.987876";"68.22";"0";"0"
"17/11/2019 16:00";"2.395";"3206";"3.037";"52";"35";"11.896662";"-20.708338";"1695.279538";"67.4";"0";"0"
"17/11/2019 17:00";"1.424";"2887";"0";"0";"40";"0";"-38.576";"1656.703538";"65.87";"0";"0"
"17/11/2019 18:00";"1.699";"2990";"0";"0";"47";"0";"-45.301";"1611.402538";"64.07";"0";"0"
"17/11/2019 19:00";"1.799";"3025";"0";"0";"50";"0";"-48.201";"1563.201538";"62.15";"0";"0"
"17/11/2019 20:00";"1.753";"3009";"0";"0";"47";"0";"-45.247";"1517.954538";"60.35";"0";"0"
"17/11/2019 21:00";"2.441";"3219";"0";"0";"40";"0";"-37.559";"1480.395538";"58.86";"0";"0"
"17/11/2019 22:00";"2.721";"3307";"0";"0";"35";"0";"-32.279";"1448.116538";"57.57";"0";"0"
"17/11/2019 23:00";"2.572";"3265";"0";"0";"28";"0";"-25.428";"1422.688538";"56.56";"0";"0"
"18/11/2019 00:00";"2.596";"3272";"0";"0";"30";"0";"-27.404";"1395.284538";"55.47";"0";"0"
"18/11/2019 01:00";"2.529";"3253";"0";"0";"30";"0";"-27.471";"1367.813538";"54.38";"0";"0"
"18/11/2019 02:00";"2.386";"3203";"0";"0";"30";"0";"-27.614";"1340.199538";"53.28";"0";"0"
"18/11/2019 03:00";"2.253";"3172";"0";"0";"30";"0";"-27.747";"1312.452538";"52.18";"0";"0"
"18/11/2019 04:00";"2.214";"3160";"0";"0";"30";"0";"-27.786";"1284.666538";"51.08";"0";"0"
"18/11/2019 05:00";"3.305";"3450";"0";"0";"33";"0";"-29.695";"1254.971538";"49.9";"0";"0"
"18/11/2019 06:00";"5.261";"3873";"0";"0";"35";"0";"-29.739";"1225.232538";"48.71";"0";"0"
"18/11/2019 07:00";"6.601";"4119";"0";"0";"40";"0";"-33.399";"1191.833538";"47.39";"0";"0"
"18/11/2019 08:00";"8.198";"4378";"0";"0";"45";"0";"-36.802";"1155.031538";"45.92";"0";"0"
"18/11/2019 09:00";"10.525";"4725";"1.258";"22";"50";"4.92789";"-34.54711";"1120.484428";"44.55";"0";"0"
"18/11/2019 10:00";"15.077";"5279";"4.72";"81";"45";"18.489379";"-11.433621";"1109.050807";"44.09";"0";"0"
"18/11/2019 11:00";"21.317";"5928";"10.088";"174";"40";"39.517131";"20.834131";"1129.884938";"44.92";"0";"0"
"18/11/2019 12:00";"28.891";"6588";"16.506";"285";"35";"64.657986";"58.548986";"1188.433924";"47.25";"0";"0"
"18/11/2019 13:00";"35.764";"7123";"19.644";"340";"36";"76.95029";"76.71429";"1265.148214";"50.3";"0";"0"
"18/11/2019 14:00";"38.003";"7298";"19.356";"335";"36";"75.822124";"77.825124";"1342.973338";"53.39";"0";"0"
"18/11/2019 15:00";"37.624";"7263";"17.633";"306";"36";"69.072717";"70.696717";"1413.670055";"56.21";"0";"0"
"18/11/2019 16:00";"33.541";"6955";"10.055";"175";"35";"39.387862";"37.928862";"1451.598917";"57.71";"0";"0"
"18/11/2019 17:00";"30.845";"6738";"0.367";"7";"40";"1.437628";"-7.717372";"1443.881545";"57.41";"0";"0"
"18/11/2019 18:00";"33.381";"6939";"0";"0";"47";"0";"-13.619";"1430.262545";"56.86";"0";"0"
"18/11/2019 19:00";"34.77";"7054";"0";"0";"50";"0";"-15.23";"1415.032545";"56.26";"0";"0"
"18/11/2019 20:00";"36.142";"7149";"0";"0";"47";"0";"-10.858";"1404.174545";"55.83";"0";"0"
"18/11/2019 21:00";"36.677";"7190";"0";"0";"40";"0";"-3.323";"1400.851545";"55.7";"0";"0"
"18/11/2019 22:00";"36.57";"7185";"0";"0";"35";"0";"1.57";"1402.421545";"55.76";"0";"0"
"18/11/2019 23:00";"35.239";"7086";"0";"0";"28";"0";"7.239";"1409.660545";"56.05";"0";"0"
"19/11/2019 00:00";"34.413";"7027";"0";"0";"30";"0";"4.413";"1414.073545";"56.22";"0";"0"
"19/11/2019 01:00";"33.708";"6972";"0";"0";"30";"0";"3.708";"1417.781545";"56.37";"0";"0"
"19/11/2019 02:00";"34.206";"7005";"0";"0";"30";"0";"4.206";"1421.987545";"56.54";"0";"0"
"19/11/2019 03:00";"34.17";"7004";"0";"0";"30";"0";"4.17";"1426.157545";"56.7";"0";"0"
"19/11/2019 04:00";"32.007";"6835";"0";"0";"30";"0";"2.007";"1428.164545";"56.78";"0";"0"
"19/11/2019 05:00";"29.666";"6653";"0";"0";"33";"0";"-3.334";"1424.830545";"56.65";"0";"0"
"19/11/2019 06:00";"27.442";"6469";"0";"0";"35";"0";"-7.558";"1417.272545";"56.35";"0";"0"
"19/11/2019 07:00";"25.904";"6332";"0";"0";"40";"0";"-14.096";"1403.176545";"55.79";"0";"0"
"19/11/2019 08:00";"24.296";"6191";"3.551";"62";"45";"13.910124";"-6.793876";"1396.382669";"55.52";"0";"0"
"19/11/2019 09:00";"20.181";"5819";"14.469";"252";"50";"56.678566";"26.859566";"1423.242234";"56.59";"0";"0"
"19/11/2019 10:00";"20.854";"5884";"22.611";"393";"45";"88.572745";"64.426745";"1487.668979";"59.15";"0";"0"
"19/11/2019 11:00";"20.178";"5819";"25.807";"448";"40";"101.092248";"81.270248";"1568.939228";"62.38";"0";"0"
"19/11/2019 12:00";"17.762";"5567";"26.857";"466";"35";"105.205352";"87.967352";"1656.906579";"65.88";"0";"0"
"19/11/2019 13:00";"15.102";"5280";"29.478";"512";"36";"115.472441";"94.574441";"1751.481021";"69.64";"0";"0"
"19/11/2019 14:00";"12.55";"4988";"27.798";"483";"36";"108.891476";"85.441476";"1836.922497";"73.03";"0";"0"
"19/11/2019 15:00";"10.178";"4677";"21.7";"378";"36";"85.004138";"59.182138";"1896.104634";"75.39";"0";"0"
"19/11/2019 16:00";"7.362";"4254";"11.976";"209";"35";"46.912883";"19.274883";"1915.379517";"76.15";"0";"0"
"19/11/2019 17:00";"5.936";"4008";"0.498";"9";"40";"1.950786";"-32.113214";"1883.266303";"74.88";"0";"0"
